BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,TIN,ProductId,StandardComponentId,EnrolleeContractRateDeterminationRule,TwoParentFamilyMaxDependentsRule,SingleParentFamilyMaxDependentsRule,DependentMaximumAgRule,ChildrenOnlyContractMaxChildrenRule,DomesticPartnerAsSpouseIndicator,SameSexPartnerAsSpouseIndicator,AgeDeterminationRule,MinimumTobaccoFreeMonthsRule,CohabitationRule,RowNumber,MarketCoverage,DentalOnlyPlan
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010012,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010013,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010014,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010016,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010017,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV001,50328WV0010018,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020005,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020007,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020008,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020010,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020011,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020012,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020013,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020014,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020016,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020017,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,50328,SERFF,5,2015-10-21 17:48:08,50328,47-3028244,50328WV002,50328WV0020018,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,6,"Spouse,Yes;Adopted Child,No;Foster Child,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,Yes",10,Individual,No
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV001,53843WV0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",11,Individual,Yes
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV001,53843WV0010004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",13,Individual,Yes
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV001,53843WV0010006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",12,Individual,Yes
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV002,53843WV0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,Not Applicable,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",14,SHOP (Small Group),Yes
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV002,53843WV0020004,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",16,SHOP (Small Group),Yes
2016,WV,53843,SERFF,6,2015-08-20 12:28:36,53843,75-1233841,53843WV002,53843WV0020006,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,25,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Life Partner,No",15,SHOP (Small Group),Yes
2016,WV,55565,SERFF,3,2015-08-20 12:28:36,55565,36-0883760,55565WV003,55565WV0030001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,55565,SERFF,3,2015-08-20 12:28:36,55565,36-0883760,55565WV003,55565WV0030002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,55565,SERFF,3,2015-08-20 12:28:36,55565,36-0883760,55565WV004,55565WV0040001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,55565,SERFF,3,2015-08-20 12:28:36,55565,36-0883760,55565WV004,55565WV0040002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,63300,SERFF,3,2015-08-20 12:28:36,63300,47-0098400,63300WV003,63300WV0030001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,63300,SERFF,3,2015-08-20 12:28:36,63300,47-0098400,63300WV003,63300WV0030002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,63300,SERFF,3,2015-08-20 12:28:36,63300,47-0098400,63300WV004,63300WV0040001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,63300,SERFF,3,2015-08-20 12:28:36,63300,47-0098400,63300WV004,63300WV0040002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,67072,SERFF,3,2015-08-20 12:28:36,67072,93-0242990,67072WV003,67072WV0030001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,67072,SERFF,3,2015-08-20 12:28:36,67072,93-0242990,67072WV003,67072WV0030002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,67072,SERFF,3,2015-08-20 12:28:36,67072,93-0242990,67072WV004,67072WV0040001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,67072,SERFF,3,2015-08-20 12:28:36,67072,93-0242990,67072WV004,67072WV0040002,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,21,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Stepson or Stepdaughter,No;Child,No;Sponsored Dependent,No;Life Partner,No",10,SHOP (Small Group),Yes
2016,WV,72479,SERFF,3,2015-10-21 17:48:08,72479,36-3757528,72479WV001,72479WV0010001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No",10,Individual,Yes
2016,WV,72479,SERFF,3,2015-10-21 17:48:08,72479,36-3757528,72479WV002,72479WV0020001,A different rate (specifically for parties of two or more)for each enrollee is added together,3 or more,3 or more,26,3 or more,Yes,Yes,Age on effective date,Not Applicable,"Spouse,No;Adopted Child,No;Foster Child,No;Ward,No;Stepson or Stepdaughter,No;Self,Yes;Child,No;Dependent on a Minor Dependent,No;Life Partner,No",10,Individual,Yes
